tweet_id,user_id,user_name,followers_count,friends_count,user_location,text,retweet_count
704818871417630720,449305281,jane,376,448,None,RT @BuzzFeed: Someone swapped Donald Trump’s eyes for his lips and he looks the same? https://t.co/94XXaOMZdO https://t.co/Yc44SHYiEb,0
704818871048368128,424631664,lilcapt,24,50,californa,@SenSanders many of them deny the research on cancer too like my grandfather they have a general distrust of science as a liberal scheme.,0
704818871677665283,2185347338,Laura,244,1039,"Toronto, Canada","@k_mcmulls Hillary won Georgia, Virginia, Bernie won Vermont...",0
704818871224500224,307930952,piano reeves,252,479,➍ privet drive,@jiaxinnjudd LOL https://t.co/7ZlLX0uPQv,0
704818871744774144,1012382802,Kelley Lane,11,51,None,"""Please Don't Vote - A Message From The Republican Party"" creative spec https://t.co/JivStuu0Jc via @YouTube
#FeelTheBern #SuperTuesday",0
704818872122265602,28414994,King Piccolo 神,4008,2911,"Savannah, GA",@Kartelnometry hell yea. I trust his judgement on Bernie too.,0
704818872285671429,49206482,Will Kretz,170,410,"Ithaca, NY",RT @cnnbrk: CNN projects: @HillaryClinton wins Georgia and Virginia. @BernieSanders wins Vermont. https://t.co/nAz9i6Qi1d,0
704818872562683904,2365930273,Conspiracy Show,298,140,www.richardsyrett.com,RT @FoxBusiness: BREAKING: Fox Business projects @realDonaldTrump as the winner of the Georgia Republican Primary. #SuperTuesday https://t.…,0
704818872164229120,94198089,jose kathynez,240,336,kathiuneslandia,RT @intlspectator: BREAKING: Hillary Clinton is projected winner in states of Georgia and Virginia,0
704818872273268737,319152208,lauryn,1975,283,|-/,@AlexRoskowski95 5 out of 5 people that support Donald trump are racist pigs #real #science #fact,0
704818872743043072,729585296,Wÿatt Ingram,570,427,None,RT @HerschelWalker: I have personally known @realDonaldTrump for over 30 years and can confirm he is not a racist!!,0
704818872961122305,4728945939,Feel the Bern!,1860,74,"Vermont, USA",RT @ljpbarakat: Bernie is so educated FEEL THE BERN,0
704818872512339968,4316211893,mohammed awal,54,243,None,@thekarami  why republicans refuse to vote for sir jeb bush,0
704818872873046020,117701249,Mitì Vigliero,10776,6612,None,"RT @ABCPolitics: BREAKING: ABC projects Hillary Clinton will win Georgia primary, based on exit poll data https://t.co/zE1HIJ7Vbe https://t…",0
704818873011277824,1596549000,Noah Postema,506,257,THE VINE,@realDonaldTrump You are a short-fingered vulgarian. #MakeDonaldDrumpfAgain,0
704818873204400128,405140681,handsome squidward,688,647,None,"donald trump did not condemn David Duke, a white supremacist and former grand wizard of the kkk (who is voting for and supporting trump)",0
704818872776396800,704470380690456579,Atlanbe,5,50,None,RT @MidniteOasis99: @marcorubio  #KellyFile @fox. The cat is out of the bag. #Rubio behind robocalls of white supremists! Rubio is a bought…,0
704818873430904833,26619944,BHanmore,191,338,None,"RT @LexaKingtweets: I've got my popcorn and tea, and totally ready to watch #BernieSanders get some delegates on #SuperTuesday! #FeelTheBern",0
704818873548337152,115754870,RT America,320604,677,"Washington, DC",RT @calebmaupin: Thousands #FeeltheBern at Essex Junction. Reporting and standing by. https://t.co/bc7aVsAZfQ,0
704818873451855872,2294018366,mute,250,201,"Columbus, OH",Bernie is finished,0
704818873590276096,166054964,Marykate Feola,315,833,"Little Falls, NJ",RT @BuzzFeed: Someone swapped Donald Trump’s eyes for his lips and he looks the same? https://t.co/94XXaOMZdO https://t.co/Yc44SHYiEb,0
704818873414062080,400070088,Joe Ruch,339,327,None,"@realDonaldTrump TRUMP FOR PRESIDENT! 
#MakeAmericaGreatAgain",0
704818873607069701,866859979,DJ,164,111,"Cincinnati, OH",my boy marco rubio,0
704818873808322560,183361057,James Prather,170,161,"Tampa, FL","RT @lhfang: Unless you're useful to her campaign or a rich or powerful person, this is how you're treated by Hillary Clinton. https://t.co/…",0
704818873892270080,2711917171,Jerry Delemus,94,104,None,"RT @AmyMek: Hell Yes, I'm angry! ""We The People"" are going to crucify the establishment this #SuperTuesday! Go @realDonaldTrump, Go! 🇺🇸 

#…",0
704818873997066241,1973316859,حمد العجمي,383,1243,None,RT @GmoneyRainmaker: Media is in the tank for the #GOP Establishment &amp; Pundits have no clue on how to handle @realDonaldTrump so exciting 2…,0
704818873590226944,17136814,The Daily Progress,17376,864,"Charlottesville, Virginia","The polls are closed, and @AP, @NBCNews and @CBSNews have called Virginia for Hillary Clinton.",0
704818873854533633,41593838,Francis Singh,37,76,"California, Hayward","YAAAAAAA  FIRST SUPER TUESDAY RESULTS ONE:

HILLARY WINS GEORGIA AND VIRGINIA.",0
704818873699151872,4895384485,Rational Republicans,22,48,"Birmingham, AL","CNN Projecting even before results come in. I project VT, GA and VA will go for @realDonaldTrump.  https://t.co/hZIj8K1Kzm",0
704818873728536577,1357675838,call me cat,538,874,probably somewhere outside ,RT @AlanGrayson: I hereby endorse @BernieSanders to be our Democratic nominee for President of the United States. #FeelTheBern https://t.co…,0
704818873544089601,19877473,Chuck Mabbott,163,307,None,"@CarmineZozzora @steph93065 @realDonaldTrump In spite of all that's said, I've never doubted the country he is loyal too! Unlike DNC",0
704818873598676993,45721650,Blue Ivy's Au Pair,640,489,#TeamSoldiers4Christ,No surprises here. https://t.co/f5R7F8TqvO,0
704818874110193664,2899960626,luvLEE,94,150,None,".@SteveSGoddard If Marxo @marcorubio had not been a traitor,this pic would have meant nothing to ppl like me.His intents are just malicious",0
704818874382991361,4794061272,Oust At,52,190,RVA,"RT @MikeNBC12: BREAKING: NBC News projects Virginia too close to call for GOP, calls race for #Hillary. #Trump and Clinton win in GA #Super…",0
704818874315833344,4221619623,hannah oglesby ❤️,140,206,"Millington, TN",RT @_kailey_dawn_: Donald Trump reminds me of Dan Scott,0
704818874223501313,21418127,Thomas Marquis,1628,2522,"ÜT: 39.853822,-86.254459",RT @FoxNewsInsider: .@KarlRove Reveals 'Magic Number' of #SuperTuesday Delegates @realDonaldTrump Needs Tonight https://t.co/7hRBza68Ra htt…,0
704818874462703616,4982811,Gianluca Riccio,2568,268,"Naples, Italy","Prime proiezioni del #SuperTuesday - Il Vermont a #BernieSanders , in Virginia e in Georgia con buon margine vince Trump per i Repubblicani",0
704818874349256704,15902830,Dave Prohaska,1195,1812,"Philadelphia, PA USA",ABC News projects that @HillaryClinton will win Virginia &amp; Georgia primaries; @SenSanders will win his native Vermont @6abc,0
704818874290675712,420729299,Kevin Perez,42,75,"Salt Lake City, Ut",John Kasich: 'I Know That Human Beings Affect the Climate' https://t.co/XQQ3GAcOEQ,0
704818874898849794,15446531,Matthew Yglesias,162122,624,"Washington, DC",RT @voxdotcom: Hillary Clinton wins Georgia Democratic primary https://t.co/wclr6Ovni3,0
704818874697588736,2186300442,Crave for News,50786,1,None,"Ted Cruz says he’s not preparing for convention brawl, but supporters are https://t.co/3THEerXtq0",0
704818874848583680,19772388,Andy Stewart,211,1323,Nottingham,RT @Mcely: The best quote describing Donald Trump: https://t.co/7ngfXyEqkZ https://t.co/h6JbPcKrbc,0
704818874680643584,71668464,Michael,619,1393,"Columbus, Ohio",Breaking: Hillary Clinton has won the Georgia primary and the Virginia primary. Bernie Sanders has won Vermont.,0
704818875070812160,2906507450,$$$,1313,914,None,RT @cthagod: Young Metro doesn't trust Donald Trump.,0
704818874957615104,17204460,Jeffrey Luscombe,6786,6167,Toronto,Fantastic! Congrats @HillaryClinton ! https://t.co/eGYnAqHQVB,0
704818875154702336,4528628716,Tzveta Manolova,508,250,None,"RT @MyBlackMatters2: We don't Hate Hillary, We simply #TRUSTBERNIE #FeelTheBern #nerdland @ninaturner https://t.co/bpXE9jArBi",0
704818874986815488,3331835352,All-American Drew,4723,2645,United States,"@cnnbrk @HillaryClinton @BernieSanders 
https://t.co/q0xtM2Itmm #opinionsamerica this is a shock",0
704818875452551169,3304285316,Erik Stanleysen,62,328,None,RT @NolteNC: Yep. https://t.co/ygkCdphxeg,0
704818875083259904,1051147634,Tom Blaha,22,65,Park Rapids,I'm joining @marcorubio and his fight for a New American Century #marco https://t.co/lkU75Wb7Iy,0
704818875762937860,3131333518,Nouveau Twit,78,261,None,RT @Bernlennials: This political revolution is about human need over corporate greed! #AmericaTogether #FeelTheBern https://t.co/CrGc3wwq7L,0
704818875758567424,1152729380,yo,11331,1855,None,"RT @VirginiaInCal: So sad you're choosing to back the loser.

No money in minority state? You're delusional ! #FeelTheBern https://t.co/zDu…",0
704818876345765889,497451993,Dale Seale,6214,6799,"Happy Valley, Oregon",RT @CNM_Michael: Ever Had a Look at @TedCruz Resume? #CruzCrew #CruzToVictory #Cruz2016 https://t.co/Daw1QhIqDd,0
704818876543016961,862385137,carolina,631,558,None,RT @txkattt: This tweet has no point. I just want you to know that I hate you.... A lot. Ok I hate you. @realDonaldTrump,0
704818876312236032,19808920,Cali Lady,2144,2459,West Coast ,"RT @sheenA_8886: #ImWithHer, I'm not for tearing families apart, Hillary will get comprehensive immigration reform. #SuperHRC https://t.co/…",0
704818875603484672,368705981,El ciudadano,1538,961,CALI COLOMBIA,La paz de @JuanManSantos puff @jcpastrana @HassNassar @CGurisattiNTN24 @patriciajaniot @RosLehtinen @marcorubio https://t.co/9Vtp7aPLKO,0
704818876786184192,117354165,Chelton J. Miyazono,1302,975,"Honolulu, HI","RT @HillaryforMN: The caucus begins in JUST ONE HOUR, Minnesota! Get there by 6:30pm! https://t.co/xsBu6Ccx6p #ImWithHer https://t.co/wFshD…",0
704818877172027392,445118932,Mr. 935,70,140,308 Negra Arroyo Lane,RT @SouthParkVid: Donald Trump be like 😂😂 https://t.co/3eXh5V1vso,0
704818877465829379,3251005442,Melissa,4,18,None,Did they just use Bernie Sanders brother to make him look bad??+,0
704818877050454016,3225956311,Amplified Causes,517,1481,None,RT @Missmeldw: Hillary Clinton To Raise Money From Ex-NRA Lobbyist https://t.co/g0mhpK7swF,0
704818877444841472,94272056,Umit Akcay,3492,908,NYC-Istanbul ,RT @voxdotcom: Bernie Sanders wins Vermont Democratic primary https://t.co/7aXT1hPEMl,0
704818877214003200,17495913,leoluminary,728,675,Springfield OR USA,Bernie Sanders Just Got A HUGE Native American Endorsement (VIDEO) https://t.co/qZz5bZXyoJ,0
704818877494996992,26244620,Jake Etheridge,367,276,"Roanoke, TX","@chasetrimmier yup. Also, I can clearly identify who the @realDonaldTrump supporters are now",0
704818877604208640,15361043,Nick Mancuso,436,389,"Boston, MA",BREAKING: @HillaryClinton wins #Georgia #Virginia and @BernieSanders wins #Vermont #SuperTuesday,0
704818877583069185,2696919212,RRosieFS,424,829,United States of America,RT @FoxNewsInsider: .@KarlRove Reveals 'Magic Number' of #SuperTuesday Delegates @realDonaldTrump Needs Tonight https://t.co/7hRBza68Ra htt…,0
704818878006714368,63380850,Captain Phasma,2459,2813," Pasadena, Ca ","Hillary WINS Georgia and Virginia, Bernie Vermont #SuperTuesday",0
704818878002688000,131201772,Brandon B.,1377,2098,None,"RT @CNN: BREAKING: CNN projects @HillaryClinton wins Virginia &amp; Georgia, @BernieSanders wins Vermont https://t.co/GgxMgrIyS1 https://t.co/k…",0
704818878229123072,145936614,Lee Howard,45,344,None,RT @mehdirhasan: #mustwatch  https://t.co/tlNiMyXAAi,0
704818878375989248,2213930756,Layla and the Tramp,3117,3370,Adirondacks  NYC,RT @UPSTATENYTRUMP: @jarcuri7 @ahomeforlayla  https://t.co/qPo0nrwTCU,0
704818878023540736,23788966,Talk 1370,1743,1629,"Austin, Texas",RT @CBSPolitics: BREAKING: CBS News projects @HillaryClinton wins GA and VA primaries; @BernieSanders wins VT https://t.co/BUqYBYsrIM https…,0
704818878191259648,296305721,Joe Bob,29,7,Houston Texas,#DonaldTrump's Money=Corruption =#CronyCapitalism -He Now Owns #Rino #ChrisChristie &amp; #BenCarson still in-the-race; Just2Split #TedCruz Vote,0
704818878292082688,93307146,Chasity,964,699,Home is wherever im with you,RT @BobCusack: Bernie bumper sticker spotted at Virginia polling station. https://t.co/7jDzxGf3yK,0
704818877998301185,885172292,Chris Martinez,1276,146,Los Angeles,JUST IN -&gt; #SuperTuesday  https://t.co/2zf9ze08VH,0
704818878568747008,2327807275,lkb,204,175,None,"Idk which I hate more, Donald Trump or the fact that tryouts don't end till 9:30",0
704818877331607552,733706460,im with her,182,235,'17 bbn,Hillary is the project winner for Georgia and Virginia 💙,0
704818878388551682,235120927,Kevin,43,169,None,@realDonaldTrump @BuzzFeedAndrew #makedonalddrumphagain,0
704818878061289472,24639297,William Owen,2073,2631,Ottawa,"RT @scotthortonshow: Hillary Clinton's Emails: The Final Batch Released
 https://t.co/JiOraCxkOj",0
704818878925434880,399160753,MoxieM,1178,811,global,RT @politico: Bernie Sanders voted for Bernie Sanders https://t.co/JhBj6f92KK | AP Photo https://t.co/5uZzczuKh5,0
704818879042818049,3560556856,bonnie,1518,227,feel the bern,@realDonaldTrump kill yourself,0
704818879084765184,894292836,Democrat for Obama,16518,10135,None,Bernie Sanders is the projected winner of Vermont,0
704818879227432961,18917594,FOX Carolina News,34543,2670,"Greenville, S.C.","Hillary Clinton wins Virginia and Georgia primaries, Bernie Sanders takes Vermont, CNN reports.",0
704818878459740160,48415072,Ben Gittleson,3235,1151,"New York, NY","RT @ABCPolitics: BREAKING: ABC projects Bernie Sanders will win Vermont primary, based on exit poll data https://t.co/nlh8vA4K2T https://t.…",0
704818879269314560,17495913,leoluminary,728,675,Springfield OR USA,Bernie Sanders Just Got A HUGE Native American Endorsement (VIDEO) https://t.co/Qs9m7iMt6f,0
704818879697182720,43966492,♕ ▲N▲$✞▲$I▲,367,344,ATL in my Blue Bimmer,RT @BuzzFeed: Someone swapped Donald Trump’s eyes for his lips and he looks the same? https://t.co/94XXaOMZdO https://t.co/Yc44SHYiEb,0
704818879655088128,1036048686,chan,436,945,LA,RT @NYMag: Marco Rubio suggests that Donald Trump has smaller than average genitals: https://t.co/Pxqn5s51m1 https://t.co/OT7BNcrRN0,0
704818879814569985,120235356,B,391,143,Northside Queens ♏️,RT @cnnbrk: CNN projects: @HillaryClinton wins Georgia and Virginia. @BernieSanders wins Vermont. https://t.co/nAz9i6Qi1d,0
704818879575363584,30308283,Lee Meade,13374,13008,Chicago,RT @JeffersonObama: Hillary wins Georgia and Virginia in landslides,0
704818879533596672,42270268,Janet M Ferguson,246,535,None,RT @DannyEFreeman: .@BernieSanders greets the press after voting on #SuperTuesday. Says Vermont will have at least one vote for him. https:…,0
704818878942220288,4903896015,Derek Gates,18,66,"Erie, PA",@FoxNews @newtgingrich @realDonaldTrump that's from a guy who thought he could be president.  Clearly his judgment is flawed,0
704818879881678851,583127113,UniteWomenOrg®,13192,4637,Everywhere,#HillaryClinton wins #VirginiaPrimary https://t.co/pbuYDwkw5b,0
704818879785078784,724756249,Karma,100,164,Utah,RT @lhfang: An anti-gun control lobbyist for the NRA is hosting an official fundraiser for the Hillary campaign this month https://t.co/wAf…,0
704818879860711424,1491729451,Adriana De Gennaro,139,155,Weston | Caracas,"RT @CNN: BREAKING: CNN projects @HillaryClinton wins Virginia &amp; Georgia, @BernieSanders wins Vermont https://t.co/GgxMgrIyS1 https://t.co/k…",0
704818879793467393,272642804,Buh Bye GOP,11622,3695,USA,Ben Carson calls for a private meeting with all GOP candidates &amp; he promises he won't bring a knife. Maybe. https://t.co/0LtDspl0Rs,0
704818880150110209,89560056,Sharon,47,167,Va Beach,RT @MsSandraAvelar: It's sad to see how low the Clintons are willing to stoop in order for Hillary to be the democratic nominee #MoveBillGe…,0
704818880242274304,702259658199666688,Adela Briggs,16,57,None,RT @slone: PATRIOT TRUMP: @realDonaldTrump Quietly Helped Marine Whom Obama Ignored https://t.co/MI9IBJ44wi https://t.co/kHiFtNAS6I,0
704818880062087169,69574375,Sam Rothstein,491,526,West London,😂😂😂😂😂🙏🏽🙏🏽 https://t.co/Wv1Mi51ppy,0
704818880149991426,1089855458,yalo swog,467,538, |-/ ,RT @trashlordx: #SuperTuesday #VoteBernie #FeelTheBern #NotMeUs https://t.co/O1B67dKDWG,0
704818880510824448,20885959,Richard Giles,634,2019,"Wellington County, ON, CANADA",RT @cnnbrk: CNN projects: @HillaryClinton wins Georgia and Virginia. @BernieSanders wins Vermont. https://t.co/nAz9i6Qi1d,0
704818880531791872,140626905,Anthony Lambert,80,178,Minnesota,"RT @nytimes: For evangelical voters, backing Donald Trump is a mistake https://t.co/GVphWPdmNr via @nytopinion https://t.co/0ugC6Kvsad",0
704818880686878720,3140848178,stanleyj,370,759,None,"RT @Campaign_Trump: #Trump goes into #SuperTuesday with a huge Delegate Lead. 
@realDonaldTrump #Cruz #Rubio https://t.co/ZJOAESrmO7",0
704818880804315137,353388367,Michael,4074,3837,California ,"RT @Shooters_Wife: Just overheard my husband on the phone 

""Ted Cruz is our guy. He's the only one""

#SuperTuesday
#SECPrimary
#Cruz45 htt…",0
704818881194405888,331534939,Anubhav Goel,329,383,India,"RT @Forbes: Win or lose, Donald Trump is guaranteed to have some prime real estate in Washington, D.C.: https://t.co/768f0F6HKZ https://t.c…",0
704818881014140932,3991235537,Kathryn,725,308,St Petersburg Florida,RT @TrippSteve: @realDonaldTrump @DanScavino https://t.co/AJAmbCzzvD,0
704818881265864704,2345966857,STLKRASH,19,22,None,@realDonaldTrump Georgia WIN!,0
704818881324421120,499209065,KALE,500,600,None,RT @FunnyVines: Ted Cruz.. https://t.co/jrIujJ1n94,0
704818881269903361,3054270273,Garrett,229,231,"New Lexington, OH",@Hoopdini_ might as well put me behind bars for being one because Hillary isnt going there,0
704818881412599808,358221587,Frey Hargarten,522,654,Minneapolis,Hillary wins VA. #SuperTuesday,0
704818881593024513,3325020803,Brenda Andersen,20,31,None,I love this man and his common sense https://t.co/5eX9gPjj0O,0
704818881760796674,155966095,MrBysco,176,500,The Netherlands,"@Mrbysco @CreepyCarey Reference to the episode where Hillary Clinton has a bomb in her vag.... xD (Episode is called ""The Snuke"")",0
704818881764831232,755852694,Wild Dawg,818,618,Los Angeles,RT @Bakari_Sellers: Breaking news! https://t.co/8Rjx33g3Tp,0
704818881655734272,33518895,"Mark Giangreco, Jr.",1067,1388,"Chicago, IL","If there's any issue an avg. American can relate to, it's the need to sue the NYT for publishing hit pieces on him https://t.co/glATtQ0wMU",0
704818881924214784,1135993442,marcy #CHRISTIAN,3322,3017,"Missouri, USA",RT @alexrileyiscool: a vote for Marco Rubio is a vote for skynet becoming self aware,0
704818881857249280,99149095,#FeelTheBERN,2815,706,IG/Snap - @Miny_K,We already knew this.  https://t.co/f6Lk4Iml02,0
704818882062594048,4845420380,Montricia Hubbard,773,802,"Salem, OR","RT @Hippies4Bernie: Robert Reich: ""Baloney"" that Hillary Clinton is Nominee After Super Tuesday - https://t.co/dyMXU4KhCR via https://t.co/…",0
704818882100404224,2241400218,David E. Dixon,1683,1685,"Missouri, USA",RT @ameripundit: Little Marco Robo-Rubio's native language: 00000111100011101   0011010001001001   1001000000001  000110 0000001110100010 #…,0
704818882159116288,2735145828,c. sue smith,233,221,None,"RT @LindaSuhler: Trump closes in on #SuperTuesday romp
#AlwaysTrump
#Trump2016
#SECPrimary
https://t.co/DbqpmaKiT2 https://t.co/vGtG1pDDVv",0
704818882280816640,702322102859386880,Micheal Yant,35,77,Alabama,"RT @KingVantes: JUST VOTED for @realDonaldTrump 👏👏👏 #AlwaysTrump
@KatrinaPierson @DanScavino @TrumpTrain8 @NolteNC @AJDelgado13 https://t.c…",0
704818881714626560,122423146,LaSalle Blanks13News,11386,11325,"Norfolk, VA",CNN projects Hillary Clinton wins #VAPRIMARY,0
704818881865469952,386687279,Arry ✨,2079,847,None,Donald Trump is winning voting polls y'alls 😩😩😩😩,0
704818882146480128,23147878,Michael Demmons,443,453,Atlanta,Bernie Sanders wins Vermont! #FEELTHEBERN!!!!,0
704818882159235073,3272248910,Tmanqz,1785,1575,U.S.A.,"RT @kimmie99: Retweeted Mrs. M. (@SincerelyMrsM):

Georgians are turning out big for Donald Trump!  Not much action for Rubio.... https://t…",0
704818882444447744,351881121,CHRISTOPHER C,83,212,None,@SenSanders and stealing there jobs now so its Trump hurry up build the wall go go,0
704818882666692609,4822094443,Doc Stuart,225,60,None,"RT @Johnatsrs1949: #Live Stream: Donald Trump Rally in Valdosta, GA (2-29-16) 6:00 PM EST  https://t.co/2H9G3aA0wv https://t.co/4IG9pDAPfl",0
704818882243125249,3067390639,keepitRealTEE,1486,1980,None,"RT @SankofaBrown: Reason 5,362 why I won't vote for Hillary.  https://t.co/gYIKlldjoP",0
704818882796789760,21609902,Joseph,1170,908,None,"RT @tomearnest1: congrats on your mayoral win @marcorubio ... Losertown, population, YOU",0
704818882784186374,241773564,truth,7,1,None,@sethmeyers DONALD TRUMP RULES!!!!!!!!!!!!!!,0
704818882696093696,14404725,Robin,9076,1271,"boston, MA",@ChrisCaesar every vote for Bernie keeps the conversation about how fucked up shit is going for that much longer @zlingman,0
704818883052568576,22253744,Hardline Stance,14299,7448,atop a liberal's vagus nerve,"Listening to Trump on TV interviews today 

I'm sick of the constant smear &amp; character assassination of Ted Cruz..-- Mark Levin",0
704818883157479424,48539218,Danny G,910,880,"Atlanta, GA",RT @mmurraypolitics: NBC News projects Donald Trump wins GA; VT too early to call; and VA too close to call - with Trump/Rubio vying for 1st,0
704818883249770496,302232285,Luis Córdova,8073,8023,"Anzoátegui, Venezuela",RT @periodicovzlano: ► ¡Pa'tras y pa'lante! Ahora Donald Trump repudia apoyo del Ku Klux Klan https://t.co/Vo0WJKaOc3 https://t.co/zEYAGdQm…,0
704818883182497793,3449020877,Freedom Spy,22,79,Way Down South,Republicans are so scared of Donald Trump that they are even willing to condemn the KKK #DonaldTrump @realDonaldTrump #SuperTuesday #KKK,0
704818883203624960,121607201,Shawn Peacock,111,247,None,This right here!!!---&gt; https://t.co/NfJI2LH4Qv,0
704818883106963456,3162917988,Donald J. Trump,84,410,None,@realDonaldTrump SMALL DICK,0
704818883245420545,3042386780,The Will To Win,1439,1333,"Danville, Kentucky",@realDonaldTrump Trump just destroyed Rubio in Georgia like Trump University destroyed my finances. https://t.co/n7M6tHNUKN,0
704818884013113344,19368455,Michelle Ernst,437,792,ATL,RT @HumanistReport: There's a video of Bill campaigning for Hillary within 150 feet of a polling station. He's breaking the law: https://t.…,0
704818884306735105,1924841077,Nolan Gerencser,170,827,"Easton, PA",RT @meetthepress: The first NBC News primary projections of the evening are coming in... #Decision2016  https://t.co/mkyPITCJxM,0
704818884268957697,1458084474,Trace Weaver,53,112,"Indiana, USA","RT @CNNPolitics: #Breaking: CNN projects @HillaryClinton wins Virginia, Georgia; @BernieSanders wins Vermont https://t.co/DkPyle0Wrv https:…",0
704818883950022657,90071422,D L Flynn,597,180,Indy,RT @StephenSiao: Full house at TN @tedcruz HQ making GOTV calls today! https://t.co/Y705nbBgT9,0
704818883920793601,4789873223,Linda Willis,530,981,Atlanta,"RT @HillaryforMN: The caucus begins in JUST ONE HOUR, Minnesota! Get there by 6:30pm! https://t.co/xsBu6Ccx6p #ImWithHer https://t.co/wFshD…",0
704818883891478528,344203731,ANA Moth,173,308,Universe USA ,Coca-Cola supports Donald Trump. I signed this and I hope you will too. Their support is outrageous and insulting. https://t.co/EqU72MBiCD,0
704818883803230208,22366704,Alan & Eric,1803,1996,"Charlotte, NC",Thank you @jcarriedo for voting @BernieSanders and standing up for REAL CHANGE! https://t.co/IrN83EoXJv,0
704818884415590400,1287717751,The Devil,1067,978,"63.1650° N, 50.7379° W","RT @JesseLehrich: Wow. Virginia called immediately for @HillaryClinton. Huge.
#SuperTuesday #ImWithHer",0
704818884289761281,29681055,Hamish James,1421,162,"Auckland, New Zealand","RT @CNNPolitics: #Breaking: CNN projects @HillaryClinton wins Virginia, Georgia; @BernieSanders wins Vermont https://t.co/DkPyle0Wrv https:…",0
704818884495466497,2951333404,adidas priest,200,125,None,"@lvkeskywaIker luke wearing a ""bernie is just a cute old man....."" cap",0
704818884793073665,1632686612,deadpool's bf,510,496,ATX (azle texas),RT @KelseyKathleeen: @markgoodnight13 With Hillary AND Taylor,0
704818885099446272,134594804,Maria1200,419,780,None,RT @paleblueeyes24: Hillary wins Georgia &amp; Virginia     Bernie wins VT (duh),0
704818884973629440,37004245,Lorenzo #ImWithHer,1406,1507,District of Columbia,RT @voxdotcom: Hillary Clinton wins Virginia Democratic primary https://t.co/lCvKoP4JUC,0
704818885183279104,1880399689,Lucio Cipolletta,954,2171,None,RT @intlspectator: BREAKING: Hillary Clinton is projected winner in states of Georgia and Virginia,0
704818885015560192,57652432,Asha Castleberry,763,2089,"New York, NY",Hillary wins Georgia and Virginia!!,0
704818885229412353,2371161075,Seamus Guinan,186,412,None,"RT @GlobalRevLive: #HillaryClinton to young af/am woman ""then WHY don't YOU go run for something"" 
while guesturing in her face https://t.c…",0
704818885078470657,417491921,Kayla Marie Buzzi,334,267,XU,I downloaded a chrome extension that changes Donald Trump's name to Donald Drumpf and I cannot stop laughing,0
704818885409816576,49651439,DoverGuy,2676,2988,"Southern NH, USA  •  #patriots","RT @THEHermanCain: Michael Bloomberg probably not running, so Hillary will just have to grab your guns herself https://t.co/2P9yEslaaw http…",0
704818885560823808,105242809,Truly,8559,8262,East Coast ,RT @Millennials4Her: Hillary wins Georgia and Virginia! #SuperTuesday #ImWithHer,0
704818885598515201,19731326,WNYT NewsChannel 13,60341,921,"Albany, NY","RT @JessicaLayton13: 5,000 estimated to be piling in for Bernie Sanders' Super Tuesday Rally in Vermont. Ben Folds on stage now https://t.c…",0
704818886055690241,112237105,ExcelAfrica,517,107,"Washington, DC",RT @HuffPostQuebec: BLOGUE Trump roule-t-il pour Hillary? #étatsunis2016 https://t.co/7zGq2EshHL https://t.co/SyheROFNBY,0
704818885757964288,1633659116,Samer Ameen Abboud,306,293,None,Going to see my boy @BernieSanders at the debate Sunday! 😏 #FeelTheBern,0
704818885959163904,369597466,Faiyaz,372,371,None,"RT @CNN: BREAKING: CNN projects @HillaryClinton wins Virginia &amp; Georgia, @BernieSanders wins Vermont https://t.co/GgxMgrIyS1 https://t.co/k…",0
704818886152101889,50398239,irma,1385,1092,USA,"RT @JesseLehrich: Wow. Virginia called immediately for @HillaryClinton. Huge.
#SuperTuesday #ImWithHer",0
704818885946691585,2546408312,Austin Smith,1119,338,The Arizona Territory ,And it begins.. https://t.co/OI8QEEQZHD,0
704818886030577669,4870987138,Gayhoosiersforbernie,80,76,"Indianapolis, IN",Bernie wins Vermont!,0
704818886181462016,29576001,Sam Christian,13792,1777,Miami/LA/Interscope,"You take special interest bucks, may have a super pac, u know you're not gettin Bernie's endorsement, so you back Hillary bc you need her.",0
704818886361935873,237004686,moz.,839,599,None,RT @politico2016: Super PAC talks to rich donors about stopping @realDonaldTrump https://t.co/Zgge3xyYdH,0
704818886508609536,4903367458,brigid,136,317,personal @brigidmaguire,RT @BuzzFeed: Someone swapped Donald Trump’s eyes for his lips and he looks the same? https://t.co/94XXaOMZdO https://t.co/Yc44SHYiEb,0
704818886097506304,788352756,Republikim,7857,7852,#PoliceLivesMatter ,"#SuperTuesday 
#SECPrimary 
#TXPrimary 
#CruzCrew 
#TedCruz 
.@AwakeDeborah  https://t.co/vvD9340JJJ",0
704818886642933761,2186300442,Crave for News,50786,1,None,A senator from Nebraska said he would leave the GOP if Donald Trump wins the nomination https://t.co/8MHCxRqf1o https://t.co/sKOcWPdOl7,0
704818886793887746,17978669,Adolfo Chaves J.,1992,1326,"Rotterdam, NL / Costa Rica  ",Me siento como viendo Brasil-Alemania https://t.co/wQ3mO9c7zT,0
704818886646976512,3173002994,Kekilei,122,110,None,RT @BernieSanders: You still have time to get out and vote in #SuperTuesday states! Text VOTE to 82623 for voting information. https://t.co…,0
704818886277988352,29453218,ViewsfromtheUK2006,79,270,UK,"Fox News: Reports Donald Trump wins Georgia, #SuperTuesday",0
